views,likes,media,comments,url,caption,post_datetime
na,3372,image,19,https://www.instagram.com/p/BabwCkoHNR1/?taken-by=nokia,A cool ABB Robotics #robot showcases (and spells) how #5G enables the #Industry40 experience at #NokiaConverge today.,2017-10-19T14:51:46.000Z
na,3030,image,28,https://www.instagram.com/p/Baehy3Wnjhn/?taken-by=nokia,"Did you know this year Finland is celebrating 100 years of independence? In celebration, @100MoodsFinland is sharing distinctly Finnish experiences around the world in a unique, immersive way with Nokia #OZO. Where would you like to visit? #Suomi100 #100MoodsFinland #Travel",2017-10-20T16:45:01.000Z
na,3748,image,10,https://www.instagram.com/p/Ban40B3nSPC/?taken-by=nokia,Designed to expect the unexpected! This single 2.4 Tb/s line card with our revolutionary FP4 silicon chip inside could be enough for all the internet traffic of a country the size of Belgium. #BBWF,2017-10-24T07:59:19.000Z
na,2265,image,13,https://www.instagram.com/p/Baq2cW3ngXm/?taken-by=nokia,"Our Cairo site hosted #IEEEXtreme, an @ieeeorg programming challenge where teams of students across the globe compete in a 24-hour time span against each other to solve programming problems. Congrats to our three teams of students getting in the top 50 out of 3,360 teams globally. You make us proud!",2017-10-25T11:36:20.000Z
na,4168,image,19,https://www.instagram.com/p/BarOku-HyEz/?taken-by=nokia,"Nokia solves all the in-home #WiFi challenges: performance, coverage, device onboarding. It’s time to become faster, better and smarter with #IntelligentAccess #BBWF",2017-10-25T15:07:11.000Z
12611,2282,video,13,https://www.instagram.com/p/BatXr_EnVeU/?taken-by=nokia,"Check out some Software Defined ""Awesomeness""! At #BBWF we showcase how Software Defined Access Networks (#SDAN) deliver beyond the full programmability promise in an open and scalable software architecture.",2017-10-26T11:05:18.000Z
na,1865,image,8,https://www.instagram.com/p/Bat1ebfHs-O/?taken-by=nokia,"1-2-3-4-5 awards! Swipe to see how we're a winner of two Telco Data Europe awards with our #Analytics Services powered by Nokia Ava, how we take home two awards from Broadband World Forum for ""Best consumer 10 Gbps service on next-gen PON with SKBroadband & Achievement in network #virtualization"", and how we are honored to be a winner of QuESTForum's #Sustainability Award.",2017-10-26T15:25:36.000Z
3965,1442,video,14,https://www.instagram.com/p/Bat6-HfnwKW/?taken-by=nokia,#teamnokia had a stellar time at #BBWF - thanks for joining! Let's keep up the conversations in #socialmedia!,2017-10-26T16:13:37.000Z
22792,4904,video,91,https://www.instagram.com/p/Ba55-3WH_po/?taken-by=nokia,"Double the battery, twice the fun with the new #Nokia2. With a 2-day battery, relive your special moments, over, and over, and over again. #LiveMoreDoMore @nokiamobile",2017-10-31T07:55:52.000Z
na,1717,image,11,https://www.instagram.com/p/Ba6PIFEn6DJ/?taken-by=nokia,Our Chairman Risto Siilasmaa spoke about the importance of #MachineLearning and entrepreneurship at @tsinghua_uni in Beijing. #AI,2017-10-31T11:00:37.000Z
na,2854,image,12,https://www.instagram.com/p/BZTrqOqgMn5/?taken-by=nokia,New public safety applications are starting to materialize with the deployment of the first mission-critical mobile broadband communications networks. #LTE for #publicsafety,2017-09-21T15:08:10.000Z
na,2198,image,14,https://www.instagram.com/p/BZgN6v1HPX_/?taken-by=nokia,We're hard at work in #incredibleindia as we're preparing for #IMC2017 opening tomorrow. Follow us on Twitter and Facebook too for live updates! @exploreimc,2017-09-26T11:58:25.000Z
na,3050,image,6,https://www.instagram.com/p/BZjSHOoH2BM/?taken-by=nokia,This is our AirScale Active Antenna dual band. A compact base station with integrated radio and active antenna.,2017-09-27T16:32:47.000Z
26597,3700,video,120,https://www.instagram.com/p/BZkeJG9HZ0t/?taken-by=nokia,"Introducing #Nokia3310 3G – For the originals. Colorful, customizable and more connected than ever. Talk and text (tweet and Facebook, if you must!) with this reimagined classic. #Nokiamobile For more information, check the link in our bio.",2017-09-28T03:37:09.000Z
na,2739,image,10,https://www.instagram.com/p/BZk8FRcnEiS/?taken-by=nokia,"Our booth is buzzing with visitors at #IMC2017 in New Delhi where, in addition to learning about our #IoT, #Cloud and ultra broadband solutions, you can experience #immersive 360° technology with #OZO.",2017-09-28T07:58:46.000Z
na,2582,image,7,https://www.instagram.com/p/BZng3qNnNaK/?taken-by=nokia,"Machine communication in real time: at the European Digital Summit in Tallinn, Estonia, Bosch and Nokia are showcasing a demonstration that combines the upcoming #5G mobile communications standard with Industry 4.0 solutions. #tallinndigitalsummit",2017-09-29T07:58:42.000Z
na,3207,image,20,https://www.instagram.com/p/BZn8xRKHV_V/?taken-by=nokia,And it's a wrap! #teamnokia had a fantastic time at #IMC2017. Let's keep in touch on social media! @exploreimc,2017-09-29T12:02:30.000Z
na,3285,image,17,https://www.instagram.com/p/BZykzqGnhq-/?taken-by=nokia,Our @makaitimi had a chance to step into the world of a field engineer and experience how augmented reality enhances data center management. #AR,2017-10-03T15:04:45.000Z
na,3802,image,15,https://www.instagram.com/p/BaCDK16H_VE/?taken-by=nokia,"Today we introduced our Nokia #IntelligentAccess solutions that make fixed networks faster, better and smarter.",2017-10-09T15:18:40.000Z
na,3766,image,11,https://www.instagram.com/p/BaHGBWYnZEr/?taken-by=nokia,"What if a 15-year old girl would make the decisions instead of a leader for a day? Tommi Uitto, our Country Senior Officer of Finland gave his job for one day to Aino with the #GirlsTakeover program by @planinternational on #DayoftheGirl",2017-10-11T14:19:47.000Z
na,2435,image,4,https://www.instagram.com/p/BaMEdmon1X4/?taken-by=nokia,Our colleagues had a blast while enjoying an active team-building day at our Seoul campus. Ready to jump into the #weekend? We sure are! #teamnokia,2017-10-13T12:42:22.000Z
na,3718,image,29,https://www.instagram.com/p/BaT5SQrnJ6r/?taken-by=nokia,"In a world where data consumption continues to skyrocket, where homes are hotbeds of many devices, and where networks combine multiple technologies and traffic types, we need networks that are faster, better and smarter. Welcome to the world of #IntelligentAccess.",2017-10-16T13:38:38.000Z
8047,na,video,26,https://www.instagram.com/p/BYx5vIIA6eS/?taken-by=nokia,"We will offer a look at the future of television @IBCshow next week. The next decade will see a transformation of television and video unlike anything we’ve seen before. Groundbreaking new technologies of incredible power will create an #immersive, dynamic, and highly personalized user experience. We’re calling this new reality Any Vision. #innovation #television",2017-09-08T12:17:00.000Z
na,4055,image,22,https://www.instagram.com/p/BY012LYAxis/?taken-by=nokia,"Go ahead, express yourself!  For a limited time, when you buy a @nokiahealth Steel you’ll get a second silicone wristband for free! 
#watch #activitytracker #healthiertogether #healthy",2017-09-09T15:40:44.000Z
7574,1305,video,9,https://www.instagram.com/p/BY5yrGuAlot/?taken-by=nokia,"People expect good #connectivity wherever they go. In mass events, data services are needed by many consumers in a confined space. Smart Venues solutions can help enhance the fan experience, but also in providing new services at lower operational costs. #IoT",2017-09-11T13:49:12.000Z
na,1653,image,10,https://www.instagram.com/p/BY8QvpxgKJD/?taken-by=nokia,Engage with our experts and learn about our smart solutions at the World Internet of Things Exposition in Wuxi #WIOT #IoT,2017-09-12T12:50:27.000Z
na,2692,image,5,https://www.instagram.com/p/BY98wRcg238/?taken-by=nokia,"What's happening this week at #MWCA17? Come by our booth to create your very own #VR greeting to send to your friends and family back home! 
#OZO #360video #technology #sanfrancisco",2017-09-13T04:34:15.000Z
na,2271,image,7,https://www.instagram.com/p/BY_GD53AxSN/?taken-by=nokia,"Any Vision is our inspiring glimpse into the future of #TV and #video about a decade from now. A future with more #immersive and dynamic content from anyone; providing any show that’s consumed on any surface, at any time.",2017-09-13T15:14:49.000Z
na,2025,image,21,https://www.instagram.com/p/BY_ZpwSgYSf/?taken-by=nokia,"""We create the technology to connect the world."" Rajeev Suri addressed the promise and the possibility of the 4th Industrial Revolution at #MWCA17.",2017-09-13T18:06:01.000Z
4897,1419,video,7,https://www.instagram.com/p/BZB-Gw_Ac3M/?taken-by=nokia,"#innovation, coming through! At #MWCA17 we showcase the latest and greatest for #Cloud, #IoT, #UBB #OZO and #5G! @gsmaonline",2017-09-14T18:03:02.000Z
na,3438,image,10,https://www.instagram.com/p/BZLZHz5gNtg/?taken-by=nokia,"Our WIVE project helps new types of industries gain competitive advantage from latest #wireless tech, especially #5G",2017-09-18T09:52:16.000Z
