views,likes,media,comments,url,caption,post_datetime
na,41,image,1,https://www.instagram.com/p/BCA8QaVxlQG/?taken-by=alcatelmobile,"Things are heating up at Barcelona’s @teatreprincipalbcn. From 6pm CET, get ready for exciting news ! Follow the live on Instagram and Twitter. #BoomMeUp",2016-02-20T16:25:34.000Z
na,46,image,1,https://www.instagram.com/p/BCBCLwDRlfl/?taken-by=alcatelmobile,The doors of the @teatreprincipalbcn are opening soon for our Press Event. Stay tuned !  #alcatel #MWC #MWC16 #BoomMeUp,2016-02-20T17:17:21.000Z
na,268,image,14,https://www.instagram.com/p/BCBG-GYxlbv/?taken-by=alcatelmobile,"#IDOL4 series is now officially announced! With an innovative
BOOM Key and a pair of Virtual Reality goggles as packaging.
Want to know more? Go to mwc.alcatelonetouch.com! 
#BoomMeUp #MWC16 #alcatel",2016-02-20T17:59:11.000Z
na,74,image,1,https://www.instagram.com/p/BCCWya1xlWW/?taken-by=alcatelmobile,"#IDOL4S comes with an innovative Virtual Reality Goggles for packaging. 
IDOL4 #alcatel #BoomMeUp #MWC #MWC16 #IDOL4",2016-02-21T05:36:38.000Z
na,66,image,1,https://www.instagram.com/p/BCCkYIVxlY6/?taken-by=alcatelmobile,The @teatreprincipalbcn was full yesterday for the #IDOL4 Series and #PLUS10 launches. Thank you for all the journalists and bloggers! #MWC16 #alcatel #MWC #BoomMeUp #barcelona,2016-02-21T07:35:23.000Z
na,21,image,0,https://www.instagram.com/p/9ch30gxlbs/?taken-by=alcatelmobile,Yana is adorable. What else is adorable? Giant bears. Let’s see how Yana reacts when we throw one at her! www.youtube.com/video #GOPLAY,2015-10-30T02:56:47.000Z
na,23,image,0,https://www.instagram.com/p/9ch9fIxlb2/?taken-by=alcatelmobile,"Are you tougher than the adorable Yana? Watch our #GOPLAY endurance test to find out.

https://www.youtube.com/playlist?list=PLJrJ-zarlnoJJ3FNRq7ws4QDTXIu4FZjG",2015-10-30T02:57:33.000Z
na,18,image,0,https://www.instagram.com/p/9ciDvkRlb-/?taken-by=alcatelmobile,"Are you tougher than the adorable Yana? Watch our #GOPLAY endurance test to find out.

https://www.youtube.com/playlist?list=PLJrJ-zarlnoJJ3FNRq7ws4QDTXIu4FZjG",2015-10-30T02:58:24.000Z
na,15,image,0,https://www.instagram.com/p/9ciGBnRlcA/?taken-by=alcatelmobile,"Look at this girl’s cute face. Wouldn’t it be a pity if somebody threw something messy at it? Go messy! #GOPLAY

https://www.youtube.com/playlist?list=PLJrJ-zarlnoJJ3FNRq7ws4QDTXIu4FZjG",2015-10-30T02:58:43.000Z
na,17,image,0,https://www.instagram.com/p/9ciG7jRlcE/?taken-by=alcatelmobile,"Are you tougher than the adorable Yana? Watch our #GOPLAY endurance test to find out. 
https://www.youtube.com/playlist?list=PLJrJ-zarlnoJJ3FNRq7ws4QDTXIu4FZjG",2015-10-30T02:58:50.000Z
na,21,image,0,https://www.instagram.com/p/9ciOy5xlcN/?taken-by=alcatelmobile,"Armonie escaped being transformed into a rainbow! Watch our ‘making of’ video.  #GOPLAY

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T02:59:55.000Z
na,19,image,0,https://www.instagram.com/p/9ciPw9RlcQ/?taken-by=alcatelmobile,"Armonie was was actually more awe-inspiring than the coloured powder! Watch our ‘making of’ video. #GOPLAY

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T03:00:03.000Z
na,20,image,0,https://www.instagram.com/p/9ciRUgxlcU/?taken-by=alcatelmobile,"A festival should be able to handle a variety of random happenings. Armonie take anything you throw at her #GOPLAY:

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T03:00:16.000Z
na,23,image,0,https://www.instagram.com/p/9ciZUMRlcj/?taken-by=alcatelmobile,"Are you more extreme than Armonie or prefer a less colourful life? Watch our #GOPLAY endurance test to find out:

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T03:01:21.000Z
na,20,image,0,https://www.instagram.com/p/9ciek0Rlcs/?taken-by=alcatelmobile,"A festival should be able to handle a variety of random happenings. Armonie take anything you throw at her #GOPLAY

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T03:02:04.000Z
na,25,image,0,https://www.instagram.com/p/9ciixMxlcy/?taken-by=alcatelmobile,"Fun loving Armonie knows a festival can get pretty mad! But will her #GOPLAY allow her to have fun worry free?

https://www.youtube.com/watch?v=qh-BO_Rh7Bc&list=PLJrJ-zarlnoKzoK-xkSIETyFBWrEXjsu5",2015-10-30T03:02:38.000Z
