views,likes,media,comments,url,caption
na,222,image,14,https://www.instagram.com/p/BX7-moRlGwc/?taken-by=micromax_mobile,"The big picture, always. #ExpandYourView

#CanvasInfinity coming soon.

Register here: http://bit.ly/2whARIZ"
na,131,image,3,https://www.instagram.com/p/BX-Bgl8FUUU/?taken-by=micromax_mobile,"Presenting the brand new Evok Dual Note, designed for all those who love to live the #PixelPerfectLife. Grab it now @flipkart: http://bit.ly/2wZBrZM"
na,176,image,1,https://www.instagram.com/p/BX-W9h3FBt1/?taken-by=micromax_mobile,"Finite roads. Infinite paths. #ExpandYourView

#CanvasInfinity coming soon.

Register here: http://bit.ly/2whARIZ"
na,77,image,0,https://www.instagram.com/p/BUrMdZQD4R6/?taken-by=micromax_mobile,Chat all day. #EvokPower. buff.ly/2r3a7ca
na,87,image,0,https://www.instagram.com/p/BUtLHToDlzf/?taken-by=micromax_mobile,"Beat every friend at gaming on the big screen of #EvokNote.

https://goo.gl/OGvrdp"
na,71,image,0,https://www.instagram.com/p/BUtyck3DUMA/?taken-by=micromax_mobile,"Ab jaha bhi jaayen, superfast internet chalaayen. #Bharat2"
na,103,image,6,https://www.instagram.com/p/BUvsu7cjES9/?taken-by=micromax_mobile,Going on an adventure? Your tough #Canvas2 is always ready.
na,75,image,2,https://www.instagram.com/p/BUwist4jNOq/?taken-by=micromax_mobile,Going on an adventure trip and low on battery? #PowerBank is up for the rescue.
na,223,image,1,https://www.instagram.com/p/BUyZoqljBJK/?taken-by=micromax_mobile,Capture your infinite love for nature on your #Dual5. #ShotOnDual5
na,104,image,1,https://www.instagram.com/p/BUytRWojmog/?taken-by=micromax_mobile,"Experience the beauty of Coorg through the lens of #Dual5,  #OnTrailsWithHolidayIQ."
na,139,image,2,https://www.instagram.com/p/BUzFjntjdxZ/?taken-by=micromax_mobile,"Never miss a moment again, capture it on #Dual5. #ShotOnDual5"
na,135,image,1,https://www.instagram.com/p/BU04hHzj8vQ/?taken-by=micromax_mobile,"Don’t just make memories, capture them on #Dual5. #ShotOnDual5"
na,93,image,1,https://www.instagram.com/p/BU1s9kADB6r/?taken-by=micromax_mobile,"Have a look at the amazing sights of Shillong, #ShotOnDual5, #OnTrailsWithHolidayIQ"
na,117,image,1,https://www.instagram.com/p/BU3jPNtDm37/?taken-by=micromax_mobile,Recreate moments of peace with #Dual5. #ShotOnDual5
na,159,image,1,https://www.instagram.com/p/BU6C4TzDOjG/?taken-by=micromax_mobile,Memories last forever. Capture them on #Dual5. #ShotOnDual5
na,95,image,0,https://www.instagram.com/p/BUbqsODjyRm/?taken-by=micromax_mobile,"Take a sneak peek at some beautiful shots of Bangalore #ShotOnDual5,  while Micromax gets #OnTrailsWithHolidayIQ."
na,98,image,2,https://www.instagram.com/p/BUdshkTDZva/?taken-by=micromax_mobile,Healthy air and cooling comes hand-in-hand with #MicromaxAC
na,98,image,2,https://www.instagram.com/p/BUeYsSRDIV_/?taken-by=micromax_mobile,Because passwords and patterns are too old school. #EvokPower
na,70,image,0,https://www.instagram.com/p/BUgWx3qjVqA/?taken-by=micromax_mobile,Your solo trips will never get boring. #EvokPower
na,141,image,1,https://www.instagram.com/p/BUg_LEjjh3Y/?taken-by=micromax_mobile,You don’t have to struggle to store your travel videos anymore. #Dual5
