views,likes,media,comments,url,caption,post_datetime
na,3353,image,36,https://www.instagram.com/p/BZGgigdnpih/?taken-by=vivomobile,Cherish the smooth and stylish #VivoV5Plus. #Vivo #VivoMobile #PerfectSelfie #PerfectDuo,2017-09-16T12:20:52.000Z
24194,1988,video,50,https://www.instagram.com/p/BZLd3Y2Hjaf/?taken-by=vivomobile,A gentle tap will do. #VivoV5s #Vivo #VivoMobile #PerfectSelfie,2017-09-18T10:33:43.000Z
na,1421,image,15,https://www.instagram.com/p/BZOLF1vHGEH/?taken-by=vivomobile,"Expand your imagination with our Vivo #FullView Motion game to experience the latest #VivoV7 I V7+! Simple instructions: 1)Swipe left to the next photo, 2)screenshot QR code, and 3)upload it to Facebook QR code scanner!
#Vivo #VivoMobile#SeeMoreThanEver",2017-09-19T11:47:23.000Z
13174,1332,video,13,https://www.instagram.com/p/BZQq1chH9q3/?taken-by=vivomobile,Easy Peasy! Click the volume button to capture photographs instantly! #VivoV5s #Vivo #VivoMobile #PerfectSelfie,2017-09-20T11:03:15.000Z
na,2820,image,31,https://www.instagram.com/p/BZVYNBBncjY/?taken-by=vivomobile,"Cross into an experience unlike any other. Discover a 24MP front camera that can capture life as it is meant to be seen. 
#VivoV7 | V7+ #Perfectshot",2017-09-22T06:56:39.000Z
na,1989,image,13,https://www.instagram.com/p/BZV8Z1VnwOj/?taken-by=vivomobile,Unleash your potential with your best running gear. #VivoV5Plus #Vivo #VivoMobile #PerfectSelfie #PerfectDuo,2017-09-22T12:12:58.000Z
na,2230,image,14,https://www.instagram.com/p/BZYBMxoHYQj/?taken-by=vivomobile,"The road less traveled takes you to incredible heights. A 24MP front camera to capture every moment. 
#VivoV7 | V7+ #Perfectshot",2017-09-23T07:33:21.000Z
na,1959,image,11,https://www.instagram.com/p/BZYZSFhHuEN/?taken-by=vivomobile,"The promise of the future is here: a camera that captures the world as it was meant to be remembered. 
#VivoV7 | V7+ #Perfectshot",2017-09-23T11:03:48.000Z
na,2771,image,10,https://www.instagram.com/p/BZa3TkcneaM/?taken-by=vivomobile,"The smartphone is the extension of the city itself: the way we navigate, commute, communicate. And now, the way we capture it all more clearly with a 24MP front camera. 
#VivoV7 | V7+ #Perfectshot",2017-09-24T10:04:37.000Z
na,2209,image,17,https://www.instagram.com/p/BZddL6jn1ZE/?taken-by=vivomobile,"Beauty is in the eye of the beholder: Vivo V7 and V7+, come take your sharpest shot.
#VivoV7 | V7+ #Perfectshot",2017-09-25T10:14:06.000Z
na,1660,image,2,https://www.instagram.com/p/BZgB2iMHkbz/?taken-by=vivomobile,"Can't take my eyes off of you. Get ready for your sharpest shot with Vivo V7 and V7+ 24MP front camera.
#VivoV7 | V7+ #Perfectshot",2017-09-26T10:12:59.000Z
12402,1517,video,55,https://www.instagram.com/p/BYdEjTbl4g4/?taken-by=vivomobile,To each its own. What is your favorite color of the #VivoV5s? #Vivo #VivoMobile #PerfectSelfie,2017-08-31T10:07:27.000Z
