views,likes,media,comments,url,caption
"2,427",na,video,4,https://www.instagram.com/p/BTlLQvBDYHe/?taken-by=gioneeindia,#GioneeRCB is ready for their biggest challenge yet – an awesome teamfie in Buddystan! Join them with the A1!  #Selfiestan
na,"1,105",image,2,https://www.instagram.com/p/BTl8qb6DVBG/?taken-by=gioneeindia,"We can’t stop admiring @vjanusha & her Winkfie. Why don’t you Join her with your Winkfies in #Selfiestan & win amazing #GioneeSPL prizes.

#Repost @vjanusha with @repostapp
・・・
Everybody clicks selfies, but the stylish ones click winkfies! #Selfiestan, show me your best winkfie & win a Gionee A1 #GioneeSPL @gioneeindia"
na,902,image,2,https://www.instagram.com/p/BTmCsICDcXn/?taken-by=gioneeindia,"Her Winkfie says a lot about her mood today. Share your Winkfies to join @nehadhupia in #Selfiestan & win #GioneeSPL prizes

#Repost @nehadhupia with @repostapp
・・・
My #winkfie says I’ve got something mischievous on my mind! Join me in #Selfiestan with your #winkfie & win cool #GioneeSPL prizes every week @gioneeindia"
"2,716",na,video,4,https://www.instagram.com/p/BTqbd9aDo10/?taken-by=gioneeindia,Gautam Gambhir is setting selfie goals for #GioneeKKR in their #Brostaan. Capture yours with the A1 now! #Selfiestan
na,"1,342",image,7,https://www.instagram.com/p/BTqzGuPj5-g/?taken-by=gioneeindia,"#Selfiestan, it’s time to flex those muscles. Share your awesome Gymfies on our Twitter in #GioneeSPL to win a Gionee A1 & much more!"
na,"1,421",image,5,https://www.instagram.com/p/BTs8NdpD-8A/?taken-by=gioneeindia,"Meeting your BFF after ages? Time for a quick selfie session to relive old memories, on the A1’s 16MP front camera"
na,"1,803",image,2,https://www.instagram.com/p/BTvxi1ljzyq/?taken-by=gioneeindia,"His Gymfie is just as amazing as his biceps, isn't it? #Selfiestan , share your gymfies & join @sonu_sood in #GioneeSPL to win amazing prizes!

#Repost @sonu_sood with @repostapp
・・・
My Gymfie is a part of my post-workout regime. #Selfiestan, join me in sharing your Gymfies to win amazing #GioneeSPL prizes @gioneeindia"
na,"1,000",image,20,https://www.instagram.com/p/BSl3YGpDVGI/?taken-by=gioneeindia,"This week’s #Selfiestan theme is ‘Stylfie’. Send in your entries on our Twitter now to win exciting #GioneeSPL 
Link in bio!"
na,"1,145",image,0,https://www.instagram.com/p/BSp5zSED_we/?taken-by=gioneeindia,"The beautiful @evelyn_sharma has also joined the #Selfiestan Premier League with her stylfie! #GioneeSPL

#Repost @evelyn_sharma with @repostapp
・・・
It’s the season to click amazing Stylfies in #Selfiestan Premier League. Click like me & share with #GioneeSPL to win a Gionee A1 @gioneeindia"
na,"1,597",image,10,https://www.instagram.com/p/BSqUNmmD4wE/?taken-by=gioneeindia,"@zareenkhan's stylfie is as gorgeous as she is. Join the #Selfiestan Premier League and win cool #GioneeSPL prizes.
#Repost @zareenkhan with @repostapp
・・・
The season of Stylfies is here in #Selfiestan Premier League. Wanna join & win prizes? Click a stylfie & share it with #GioneeSPL @gioneeindia"
na,"1,216",image,3,https://www.instagram.com/p/BStW89OjLG0/?taken-by=gioneeindia,"The handsome @imkaranwahi has joined #Selfiestan Premier League with this amazing stylfie. Share your stylfie & win cool prizes #GioneeSPL

#Repost @imkaranwahi with @repostapp
・・・
Summers are here & it’s the time for Stylfies. Join in #Selfiestan Premier League & share a stylfie with #GioneeSPL to win prizes @gioneeindia"
na,"1,582",image,11,https://www.instagram.com/p/BSv1Hi7D7yA/?taken-by=gioneeindia,"Going on your first date? But first, let’s take a selfie on the A1’s 16 MP selfie camera with 5P lens. Order now! #BeA1"
na,"1,317",image,10,https://www.instagram.com/p/BSyeW7fjmrH/?taken-by=gioneeindia,"Let your love for coffee & selfies go on for as long as you like, with a 16 MP camera and 4010 mAh battery.
#BeA1"
na,"1,531",image,5,https://www.instagram.com/p/BS8NDczDSM-/?taken-by=gioneeindia,"The beautiful @prachidesai giving her best shot with her gogfie. Share yours with #Selfiestan to win amazing #GioneeSPL prizes

#Repost @prachidesai with @repostapp
・・・
‪Beat the heat with your Gogfies in #GioneeSPL. Just click and share yours with #Selfiestan to win a Gionee A1 @gioneeindia ‬
😎 c'mmon guyssss"
na,"1,262",image,5,https://www.instagram.com/p/BS8NUt0DbBX/?taken-by=gioneeindia,"The gorgeous @jenniferwinget1 flaunting her Gogfie. Share yours with #Selfiestan and win amazing #GioneeSPL prizes

#Repost @jenniferwinget1 with @repostapp
・・・
Look around you, it truly is #Selfiestan Pop in and out with your gogfie at #GioneeSPL and ride the ""summer stylfie"" wave - Here's mine! This @gioneeindia I tell you, is full of surprises and you never know, there could be one waiting for you too!"
na,"1,289",image,10,https://www.instagram.com/p/BS-42v7D7-I/?taken-by=gioneeindia,"The beautiful @gauaharkhan looks stunning in her Gogfie. Share yours with #Selfiestan & win amazing #GioneeSPL prizes

#Repost @gauaharkhan with @repostapp
・・・
I love my Gogfies! Join my league of cool selfies in #Selfiestan by clicking & sharing yours with #Selfiestan to win a Gionee A1 @gioneeindia"
na,"1,476",image,6,https://www.instagram.com/p/BTG-QK7jjyf/?taken-by=gioneeindia,"Feeling stylish? Click selfies with as much swag as you, with a 16 MP selfie camera & 5P lens. Order now!
#BeA1"
na,"1,211",image,0,https://www.instagram.com/p/BTMSEw5DJE-/?taken-by=gioneeindia,"She loves taking Carfies & we love admiring them! Win #GioneeSPL by sharing your Carfie like @sophiechoudry with #Selfiestan

#Repost @sophiechoudry with @repostapp
・・・
The car is my favourite place to click a selfie...Or should I say, Carfie! Join me in #Selfiestan & win cool #GioneeSPL prizes @gioneeindia 💃🏻💃🏻"
na,"1,317",image,0,https://www.instagram.com/p/BTRJ-Q-j9ez/?taken-by=gioneeindia,"Join @krystledsouza with your Carfie in #Selfiestan  to win a Gionee A1 & amazing #GioneeSPL prizes

Visit our Twitter channel to know more!

#Repost @krystledsouza with @repostapp
・・・
There are selfies, & then there are super selfies! Here’s my Carfie for #Selfiestan. Join me in #GioneeSPL & win awesome prizes @gioneeindia"
na,"1,143",image,9,https://www.instagram.com/p/BSBJX-ajnIz/?taken-by=gioneeindia,When the #GioneeYTFF creators got together to create their own #Selfiestan
na,"1,905",image,2,https://www.instagram.com/p/BSDsmmsD0Sv/?taken-by=gioneeindia,"#Repost @aliaabhatt with @repostapp
・・・
Dolling up for the YouTube fest!!!! Time to walk into SELFIESTAN ✌️️"
na,"2,252",image,6,https://www.instagram.com/p/BSIcPwNDzxA/?taken-by=gioneeindia,"#Repost @bhuvan.bam22 with @repostapp
・・・
What a night !! Had a crazy time at my debut @youtubefanfest with this beautiful lady @aliaabhatt 
Thanks to everyone who turned up!
Lots of love ❤ 
Vlog coming soon 😊
#bbkivines #YTFF #ShotOnGionee @gioneeindia @youtube"
na,"2,019",image,11,https://www.instagram.com/p/BSJX_40jNnv/?taken-by=gioneeindia,"When the selfie queen, @aliaabhatt, got together with @bhuvan.bam22 for a #Festfie in #Selfiestan, thousands of fans joined in!"
na,"1,175",image,2,https://www.instagram.com/p/BSMDl0qDXdj/?taken-by=gioneeindia,"Last Friday, all the @youtube creators got together at #GioneeYTFF in #Selfiestan @youtubefanfest"
na,"1,298",image,12,https://www.instagram.com/p/BSOfAPsjo9j/?taken-by=gioneeindia,"Make every moment an A1 moment, with a 16MP selfie camera & selfie flash. Get awesome selfies even in the dark - Link in bio!
#BeA1"
na,"1,375",image,9,https://www.instagram.com/p/BSQzs4yj0df/?taken-by=gioneeindia,"When sharing great food brings a smile, it’s time for a selfie! Capture this on a 16MP camera with 5P lens - Link in bio!
 #BeA1"
na,"1,238",image,5,https://www.instagram.com/p/BSYTraPDYhR/?taken-by=gioneeindia,"Birthday parties are incomplete without selfies. So suit up, get your smile on and click away! Pre-book now - Link in bio
 #BeA1"
na,867,image,14,https://www.instagram.com/p/BSd1uxnjhOJ/?taken-by=gioneeindia,"This cricket season, selfie lovers are in for something big! #Selfiestan"
na,"2,337",image,7,https://www.instagram.com/p/BSeFOlijr0P/?taken-by=gioneeindia,"More power to #Selfiestan
Here's @virat.kohli sharing a #groupfie with his mates

#Repost @virat.kohli with @repostapp
・・・
The Spirit of cricket selfie. Let the best league in the world commence 😊👍👌. #ipl #spiritofcricket"
"2,735",na,video,1,https://www.instagram.com/p/BSgWlHUjbzj/?taken-by=gioneeindia,#GioneeRCB are all geared up for the cricket season in their new jersey. #Selfiestan welcomes them with open arms! @royalchallengersbangalore
"2,707",na,video,5,https://www.instagram.com/p/BSghkEuD-F3/?taken-by=gioneeindia,Join your favourite celebs in the biggest league for selfie lovers – #Selfiestan Premier League. Exciting rewards like a Gionee A1 up for grabs!
na,"1,073",image,9,https://www.instagram.com/p/BRdbLCsDfbG/?taken-by=gioneeindia,"Excitement, surprises and fun - a #SmileSquad member experiences it all. Join the club now. 
Link in bio"
"2,480",na,video,2,https://www.instagram.com/p/BRjF28UDNCi/?taken-by=gioneeindia,
na,"1,204",image,0,https://www.instagram.com/p/BRnxUeqDFMd/?taken-by=gioneeindia,"Get ready for unlimited smiles with the #SmileSquad!
Sign up now for fun surprises every day.
Join in now!
Link in bio"
na,"1,278",image,3,https://www.instagram.com/p/BRpN5sWDDNS/?taken-by=gioneeindia,"As the selfie queen turns one year more awesome, here’s wishing @aliaabhatt unending smiles and all the success in the world, in 2017."
