views,likes,media,comments,url,caption
na,118,image,2,https://www.instagram.com/p/BQHFPccgTrv/?taken-by=zteusa,"Look down ... you never know what new angle you might find. #ShotOnAxon #myAxon #WaterEffect •
•
•
•
•

#water #wanderlust #zte #tech #technology #photo #photography #lake #effects"
292,na,video,3,https://www.instagram.com/p/BNfuUk0jx8N/?taken-by=zteusa,Timelapse makes moments like these last even longer. #myAxon #ShotOnAxon
na,115,image,3,https://www.instagram.com/p/BNheUj2jqPG/?taken-by=zteusa,Face your fears. #myAxon #ShotOnAxon
na,167,image,7,https://www.instagram.com/p/BNnUgC1j9ht/?taken-by=zteusa,Welcome .... to #JurassicPark. #myAxon #ShotOnAxon
na,110,image,2,https://www.instagram.com/p/BN2mP94A3eL/?taken-by=zteusa,Take a deep breath. There's a lot out there waiting for you. #myAxon #ShotOnAxon
na,121,image,1,https://www.instagram.com/p/BN70KRcgYG1/?taken-by=zteusa,"Get close. REAL close. #myAxon #ShotOnAxon •
•
•
•
•

#photo #photography #nature #flora #technology #tech #adventure #explore #wanderlust"
na,110,image,2,https://www.instagram.com/p/BOBHPwdgeEZ/?taken-by=zteusa,"There's no such thing as ""going too far for the perfect shot"" ... right? #ShotOnAxon #MyAxon •
•
•
•
•

#wanderlust #explore #adventure #tech #technology #photo #photography #photographer #ZTE"
na,92,image,2,https://www.instagram.com/p/BOGLgG2AH1l/?taken-by=zteusa,"See it. Photograph it. Save it. #myAxon #ShotOnAxon •
•
•
•
•

#photo #photography #technology #technology #ocean #water #nature #adventure #ZTE"
na,111,image,7,https://www.instagram.com/p/BOLQTR6gSZ_/?taken-by=zteusa,"You can't travel to Pandora, so why not Patagonia? #ShotOnAxon #myAxon •
•
•
•
•

#tech #technology #nature #photo #photography #avatar #zte #phone #travel #travelingram"
na,110,image,3,https://www.instagram.com/p/BOVA2nSgcaN/?taken-by=zteusa,"Get as close as you can and shoot your shot. #ShotOnAxon #myAxon •
•
•
•
•

#travelingram #travel #phone #zte #waterfall #nature #wanderlust #passport #photography #photo"
na,124,image,3,https://www.instagram.com/p/BOVxaUTAiz-/?taken-by=zteusa,"Look a little harder and find the beauty others don't see. #ShotOnAxon #myAxon •
•
•
•
•

#photo #photography #passport #wanderlust #nature  #tech #technology #ZTE"
na,100,image,5,https://www.instagram.com/p/BOgGa47gqa3/?taken-by=zteusa,"Stand strong, stand tall. #ShotOnAxon #myAxon •
•
•
•
•

#nature #wanderlust #tech #technology #ZTE #tree #mist #capture #passport #natural #photo #photography"
420,na,video,3,https://www.instagram.com/p/BOlQh9Rg_RT/?taken-by=zteusa,Don't wait another second: #Timelapse that. #ShotOnAxon #myAxon
na,84,image,1,https://www.instagram.com/p/BMcCY1mgayp/?taken-by=zteusa,"Waves. Don't. Die. #ShotOnAxon

Photo Credit: @viaaaron"
na,76,image,2,https://www.instagram.com/p/BMmfpsBgnDN/?taken-by=zteusa,"Sometimes you've just gotta use the Mono filter, we get it. #ShotOnAxon #PhotoFriday"
na,84,image,5,https://www.instagram.com/p/BMoqEj_grgi/?taken-by=zteusa,Is this from Middle-earth? Because it looks like Middle-earth. #ShotOnAxon #MyAxon
na,110,image,2,https://www.instagram.com/p/BMyxhMRAtE7/?taken-by=zteusa,Let me crash here for a moment. #ShotOnAxon #MyAxon
na,83,image,2,https://www.instagram.com/p/BM4dAcXAjEq/?taken-by=zteusa,We going straight to the Wild Wild West. #ShotOnAxon #MyAxon
na,117,image,1,https://www.instagram.com/p/BM7UXL_AEpD/?taken-by=zteusa,Let's just get in the car and drive. #ShotOnAxon #MyAxon
na,112,image,2,https://www.instagram.com/p/BM96RaQgGh1/?taken-by=zteusa,Time for an altitude adjustment. #ShotOnAxon #MyAxon
na,131,image,5,https://www.instagram.com/p/BNC5WpagrD5/?taken-by=zteusa,"Ok, how's that for natural lighting? #ShotOnAxon #MyAxon •
•
•
•
•
#nature #natural #photo #photographer #photography #tech #technology #wanderlust #travel #passport #adventure #ZTE #mountain #lighting #lake #peaceful"
na,98,image,5,https://www.instagram.com/p/BNKe-ggg95-/?taken-by=zteusa,Adventure is out there. #watereffect #ShotOnAxon #myAxon
na,63,image,1,https://www.instagram.com/p/BNNwsGdAolF/?taken-by=zteusa,Capture as far as the eye can see (and then a little bit farther too). #ShotOnAxon #myAxon
na,87,image,2,https://www.instagram.com/p/BNS2RcBATkK/?taken-by=zteusa,Here's a question: did we use a Mono filter or not? #ShotOnAxon #myAxon
na,85,image,7,https://www.instagram.com/p/BNXruhhgqaT/?taken-by=zteusa,Every crevice ... every ridge. Capture it all. #myAxon #ShotOnAxon
